 "title" , "beschrijving" ,
 "Lichtkooi van gaslantaarn voor openbare verlichting" , "Ronde lantaarn voor straatverlichting op gas. Voorzien van een deurtje. Het bevestigingssysteem voor hangende gloeikousjes ontbreekt. Oorspronkelijk op een lantaarnpaal bevestigd. Lampenglas in kunststof en vervormd door hitte." ,
 "Lichtkooi van gaslantaarn voor openbare verlichting" , "Ronde lantaarn voor straatverlichting op gas. Voorzien van een deurtje. Het bevestigingssysteem voor hangende gloeikousjes ontbreekt. Oorspronkelijk op een lantaarnpaal bevestigd. Eén helft van het lampenglas is in plexi." ,
 "Gasfornuis van het merk Fopona" , "Geëmailleerd gasfornuis met 3 branders en oven van het merk Les Fonderies et Poêleries Nationales. Met thermometer tot 206 °C in de klep van de oven. Met uitklapbare zijvleugels." ,
 "Gasstel zonder merk" , "Geëmailleerd gasstel (tafelmodel) met 1 brander zonder merk." ,
 "Gasfornuis van het merk Nestor Martin" , "Geëmailleerd gasfornuis (tafelmodel) met 3 branders en oven van het merk Nestor Martin." ,
 "Gloeilamp van het merk Sigtay" , "Elektrische lamp met schroeffitting en matte witte ballon in glas (globe) van het merk Sigtay, type Boule Veilleuse Perle E27. Bewaard in originele verpakking van golfkarton en papier.
Technisch: 24V." ,
 "Spinmachine of natte continu van het merk Mackie James" , "Vlas wordt nat gesponnen. Afhankelijk van de spindikte en torsie, wordt warm water gebruikt met een temperatuur tussen de 30°C en de 70°C. De vochtige en warme werkomgeving voorzaakte vaak ziektes bij de spinsters die de machines bedienden. Deze verkorte machine is afkomstig van de Industriële Hogeschool van het Rijk C.T.L. Textielinstituut Voskenslaan en werd daar tot 1991 gebruikt." ,
 "Gloeilamp zonder merk" , "Elektrische reflectorlamp met schroeffitting en ballon in glas (klok) aan de bovenzijde mat wit met zilverkleurige basis zonder merk, type E27. Bewaard in originele verpakking van golfkarton en papier.
Technisch: 115V - 60W." ,
 "Gloeilamp van het merk Delta" , "Elektrische lamp met schroeffitting en heldere licht- of donkerbruine ballon in glas (peer) van het merk Delta, type Brun E27. Bewaard in originele verpakking van golfkarton en papier.
Technisch: 130V - 25W." ,
 "Gloeilamp van het merk Sigtay" , "Elektrische lamp met bajonetfitting en heldere ballon in glas (globe) van het merk Sigtay, type Boule B15. Bewaard in originele verpakking van golfkarton en papier.
Technisch: 14V - 40W." ,
 "Gloeilamp van het merk Luxor" , "Elektrische lamp met schroeffitting en helder ballon van glas (conisch) van het merk Luxor, type Poire E27. Bewaard in originele verpakking van golfkarton en papier.
Technisch: 140V - 25W." ,
 "Doos waspoeder van het merk Soleil" , "Waspoeder van het merk Soleil, type Record. Geproduceerd door Lever nv. Verpakking van 250 gram. Met Nederlandse en Franse tekst en spaarzegels van Kuifje." ,
 "Rondmes gebruikt voor lederbewerking van het merk Blanchard" , "Mes met halfcirkelvormig blad en een recht handvat. Vooral gebruikt door de zadelmaker om stug leder op maat te snijden. Men kan met dit mes een lange, mooie snede maken, terwijl de hand volle drukkracht uitoefent." ,
 "Mes van een riemsnijder voor lederbewerking van het merk Blanchard" , "Werktuig dat gebruikt wordt om riemen uit dik en zwaar leder te snijden. Het mes is aan de voorzijde snijdend en heeft aan de onderzijde twee haakvormige uitsteeksels waarmee het in een metalen geleider bevestigd kan wordt." ,
 "Bollikker gebruikt voor voor lederbewerking" , "Werktuig dat de schoenmaker gebruikt om glans te geven aan het leder, vooral aan de zool en de hiel. Het heeft een snavelvormig, ijzeren, relatief breed hoofd bevestigd aan een houten handvast. Nadat er was of polijstmiddel is aangebracht, wordt er met de hete bollikker over het leder gewreven. Met getrapte zijde die over de rand van de zool heen gewreven kan worden. [MOT]" ,
 "Beitel om vormen uit leer te snijden" , "Handmatig te gebruiken metalen beitel met een breed gegolfd blad." ,
 "Luchtfoto van textielfabriek Cotonnière Braun in Gent" , "Fabrieksgebouwen van textielfabriek Cotonnière E.J. Braun, gelegen in de Maïsstraat in Gent. Eind 1946 begon het Gentse textielbedrijf Union Cotonnière (later UCO) met de bouw van katoenfabriek E.J. Braun. In 1949 opent de gloednieuwe fabriek aan de Maïsstraat, vernoemd naar voorzitter Emile-Jean Braun. Het is één van de eerste gebouwen waar voorgespannen beton, op punt gezet door de Gentse professor Magnel, wordt toegepast. De techniek wordt gebruikt om grote overspanningen te realiseren. Bij de start van de productie in 1950 telt de fabriek drie grote afdelingen: een spinnerij, een twijnderij en een weverij. In 1974 schakelt men volledig over op het maken en verven van jeansstof. De sluiting van deze laatste Gentse UCO-fabriek, in 2009, staat symbool voor het einde van een tijdperk." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten.
Omtrek: 49,5 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt. 
Omtrek: 50 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 53,5 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 52,5 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 49 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten.
Omtrek: 51 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 55 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. 
Omtrek: 57,5 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoge bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 53,5." ,
 "Houten mal of vorm voor hoeden" , "Hoge bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 48 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 3 delen die aan elkaar zijn vastgemaakt.
Omtrek: 53 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 48 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 57 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 56 cm, maat 55." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Conische vorm aan de bovenzijde convex afgeplat.
Omtrek: 55,5 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 54 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 3 delen die aan elkaar zijn vastgemaakt. Aan de achterzijde is de vorm recht. 
Omtrek: 50,3 cm." ,
 "Houten mal of vorm voor hoeden" , "Houten mal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt. Bovenaan in het midden een deuk.
Omtrek: 56 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten.
Omtrek: 49,5 cm." ,
 "Houten mal of vorm voor hoeden" , "Ronde hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. 
Omtrek: 47 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt. Deze vorm heeft bovenaan een diepere rand die evenwijdig met zijkant loopt. 
Omtrek: 53 cm." ,
 "Houten mal of vorm voor hoeden" , "Houten mal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm is uit 2 delen vervaardigd. 
Omtrek: 55 cm." ,
 "Houten mal of vorm voor hoeden" , "Houten mal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm is uit 2 delen vervaardigd. Het bovenvlak heeft bovenaan een assymetrische driehoek met kromme zijden, die de bolle vorm afplatten. 
Omtrek: 56 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 52 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt. Het bovenvlak bestaat uit 4 vlakken die naar elkaar toelopen en eindigen in een punt. 
Omtrek: 50 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt. Het bovenvlak heeft de vorm van een druppel die ongeveer 1 cm dieper liggen.
Omtrek: 56 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 51,5 cm." ,
 "Houten mal of vorm voor hoeden" , "Cilindervormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 46,5 cm." ,
 "Houten mal of vorm voor hoeden" , "Cilindervormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten.
Omtrek: 37 cm." ,
 "Houten mal of vorm voor hoeden" , "Cilindervormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt. Het bovenvlak heeft een dieper liggende rand van ongeveer 1,5 cm.
Omtrek: 50 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten.
Omtrek: 46 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt. Het bovenvlak heeft een dieper liggend gedeelte (ruitvormig met kromme lijnen) van ongeveer 2 cm. 
Omtrek: 54 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt. De achterkant van het bovenvlak is gedeeltelijk uitgehold. 
Omtrek: 54 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten (deukhoed?). Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt. 
Omtrek: 56 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 55 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 55 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt. Het bovenvlak heeft in het midden een rechte lijn, vanuit de twee eindpunten lopen de lijnen krom naar beneden. 
Omtrek: 52 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 56,5 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt. Het bovenvlak heeft een rond dieper liggend vlak, dat ongeveer 2 cm dieper ligt dan de rand.
Omtrek: 54 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoge bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. Deze vorm bestaat uit 3 delen die aan elkaar zijn vastgemaakt.
Omtrek: 55 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. 
Omtrek: 76 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten.
Omtrek: 50 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten (voor een pet?). Deze vorm bestaat uit 5 segmenten.
Omtrek: 61 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten (voor een pet). Deze vorm bestaat uit 5 segmenten.
Omtrek: 51 cm." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten (voor een pet?). Deze vorm bestaat uit 5 segmenten.
Omtrek: 63 cm." ,
 "Houten mal of vorm voor hoedenrand" , "Ovalen hoedenmal met in het midden een opening die gebruikt wordt om hoedenranden op vorm te maken. 
Omtrek: 105 cm." ,
 "Houten mal of vorm voor hoedenrand" , "Ringvormige hoedenmal die gebruikt wordt om hoedenranden op vorm te maken.
Omtrek: 84 cm." ,
 "Houten mal of vorm voor hoedenrand" , "Ringvormige hoedenmal die gebruikt wordt om hoedenranden op vorm te maken.
Omtrek: 73 cm." ,
 "Houten mal of vorm voor hoedenrand" , "Ovalen hoedenmal met in het midden een opening die gebruikt wordt om hoedenranden op vorm te maken.
Omtrek: 82 en de maat 51." ,
 "Houten mal of vorm voor hoedenrand" , "Ovalen hoedenmal met in het midden een opening die gebruikt wordt om hoedenranden op vorm te maken.
Omtrek: 84 cm en maat 53." ,
 "Houten mal of vorm voor hoedenrand" , "Ovalen hoedenmal met in het midden een opening die gebruikt wordt om hoedenranden op vorm te maken.
Omtrek: 68 cm, maat 54." ,
 "Houten mal of vorm voor hoedenrand" , "Ovalen hoedenmal die gebruikt wordt om hoedenranden op vorm te maken. Aan de bovenzijde 2 metalen pinnen om volgende ondedeel vast te zetten." ,
 "Houten mal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. 
Omtrek: 83 cm." ,
 "Onderdeel van hoedenmal of vorm voor hoeden" , "Hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten. 
Omtrek: 58 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten.
Omtrek: 51,5 cm." ,
 "Houten mal of vorm voor hoeden" , "Bolvormige hoedenmal die gebruikt wordt om hoeden op vorm te maken en om hoeden op te zetten.
Omtrek: 39 cm." ,
 "Houten mal of vorm voor hoedenrand" , "Ovalen hoedenmal met in het midden een opening die gebruikt wordt om hoedenranden op vorm te maken.
Omtrek: 82,5 cm." ,
 "Houten mal of vorm voor hoedenrand" , "Ovalen hoedenmal met in het midden een opening die gebruikt wordt om hoedenranden op vorm te maken. Omtrek: 70 cm en maat 49." ,
 "Houten mal of vorm voor hoedenrand" , "Ringvormige hoedenmal met in het midden een opening die gebruikt wordt om hoedenranden op vorm te maken.
Omtrek: 57 cm." ,
 "Houten mal of vorm voor hoedenrand" , "Ovalen hoedenmal met in het midden een opening die gebruikt wordt om hoedenranden op vorm te maken. Deze vorm bestaat uit 2 delen die aan elkaar zijn vastgemaakt.
Omtrek: 75,5 cm, maat 57." ,
