 "title" , "beschrijving" ,
 "Schoteltje van het servies 'How Much White'" , "Het witte porseleinen servies ‘How Much White’ maakt deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde. How Much White werd opgevolgd door de serviezen ‘How Many Stars’ en ‘How Many Colors’." ,
 "Rechthoekige gele wandtegel" , "Rechthoekige geglazuurde geel geëngobeerde witbakkende aardewerken wandtegel" ,
 "Suikerpot van het servies 'How Much White'" , "Het witte porseleinen servies ‘How Much White’ maakt deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde. How Much White werd opgevolgd door de serviezen ‘How Many Stars’ en ‘How Many Colors’." ,
 "Suikerpot van het servies 'How Much White'" , "Het witte porseleinen servies ‘How Much White’ maakt deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde. How Much White werd opgevolgd door de serviezen ‘How Many Stars’ en ‘How Many Colors’." ,
 "Seagull 102" , "Deze koffiekop behoort tot het servies 'Seagull' met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Schoteltje 102 Seagull" , "Schoteltje modelnummer 102 behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "IJslepel" , "IJslepel in een japonistische vormgeving met imitatie van twijgen en roggenhuid. De lepel is achteraan glad en verguld, net als de greep." ,
 "Kleedje in naaldkant" , "Alessandro Mendini ontwierp dit kleedje in naaldkant voor de tentoonstelling 'Gentiana, twintig meubels en objecten van atelier Alchimia’ in het Museum voor Sierkunst in 1986. Het was de wens van Mendini dat het kleedje uitgevoerd zou worden in Vlaamse kant. Het museum sprak oud-textielleerkracht en kantverzamelaarster Elsa Hoste-De Vynck aan. Zij bewerkte het ontwerp voor uitvoering in naaldkant, kloskant en Lierse kant en legde contacten met potentiële uitvoerders. De toenmalige conservator Lieven Daenens koos uiteindelijk voor naaldkant en Agnes Stevens voerde het werk uit. Het kleedje, dat bedoeld is om op een tafel te leggen, vertoont een patroon met onregelmatig kronkelende vlakken met golvende contouren, bezet met staafjes die bekroond zijn met een driehoek of bol." ,
 "Kleedje in naaldkant" , "Alessandro Mendini ontwierp dit kleedje in naaldkant voor de tentoonstelling 'Gentiana, twintig meubels en objecten van atelier Alchimia’ in het Museum voor Sierkunst in 1986. Het was de wens van Mendini dat het kleedje uitgevoerd zou worden in Vlaamse kant. Het museum sprak oud-textielleerkracht en kantverzamelaarster Elsa Hoste-De Vynck aan. Zij bewerkte het ontwerp voor uitvoering in naaldkant, kloskant en Lierse kant en legde contacten met potentiële uitvoerders. De toenmalige conservator Lieven Daenens koos uiteindelijk voor naaldkant en Agnes Stevens voerde het werk uit. Het kleedje, dat bedoeld is om op een tafel te leggen, vertoont een patroon met onregelmatig kronkelende vlakken met golvende contouren, bezet met staafjes die bekroond zijn met een driehoek of bol." ,
 "Mini Jug" , "Witte, kunststoffen waterkoker van de Belgische producent Nova met grijze details en groen opschrift. Snoer ontbreekt." ,
 "Vaasje met ingesnoerde hals" , "Vaasje uitgevoerd in steengoed en voorzien van een gespikkelde blauw-paarse glazuur" ,
 "Soepbord van het servies 'How Many Stars'" , "Het porseleinen servies ‘How Many Stars' met blauwe sterren en goudkleurige randen is een gedecoreerde versie van het witte servies 'How Much White'. Beide serviezen maken deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde." ,
 "Soepbord van het servies 'How Many Stars'" , "Het porseleinen servies ‘How Many Stars' met blauwe sterren en goudkleurige randen is een gedecoreerde versie van het witte servies 'How Much White'. Beide serviezen maken deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde." ,
 "Side Chair" , "Met de reeks 'Easy Edges' bracht architect Frank Gehry in 1972 zijn eerste meubelontwerpen uit. Gehry staat bekend voor zijn gebruik van niet-traditionele en soms arme materialen. Voor 'Easy Edges' was dat golfkarton. “Mijn intentie”, zo lichtte hij toe, “was het ultieme goedkope meubilair ontwerpen, dat goedkoop kon worden verkocht en aanvaardbaar was voor de massamarkt”. De meubels, die minder dan 100 dollar kostten, werden echter populairder dan hij verwacht had. Omdat hij naam wilde maken als architect en niet als designer zette hij de productie stop. Hierdoor werden ze schaars, met als onbedoeld ironisch gevolg dat ze gegeerd raakten als dure collector's items. Rond 1980 waagde hij zich aan een tweede reeks met de naam 'Experimental Edges', waartoe de 'Red Beaver' behoort. Ditmaal was zijn drijfveer echter zuiver artistiek: de meubels werden zonder schroom als kunstwerken verkocht." ,
 "Cioccolator" , "De ‘Cioccolator’, afgeleid van het Italiaanse woord voor chocolade, is een rekenmachine uit kunststof in de vorm van een chocoladereep. Alessandro Mendini slaagde erin om banale objecten een poëtische dimensie te geven en plezier te brengen in alledaagse handelingen, zoals het maken van een berekening op een rekenmachine." ,
 "Suikerpot uit de reeks 'EM77'" , "De suikerpot hoort bij de bekende thermoskan uit de reeks 'EM77' van Stelton." ,
 "Bord van het servies 'How Much White'" , "Het witte porseleinen servies ‘How Much White’ maakt deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde. How Much White werd opgevolgd door de serviezen ‘How Many Stars’ en ‘How Many Colors’." ,
 "Brother Electric 5513" , "Draagbare, elektronische schrijfmachine in een draagkoffer van Brother. Deze Japanse fabrikant van naaimachines begon in de jaren 1960 met de productie van schrijfmachines. Dit toestel had een interne koeling. " ,
 "Brother Electric 5513" , "Draagbare, elektronische schrijfmachine in een draagkoffer van Brother. Deze Japanse fabrikant van naaimachines begon in de jaren 1960 met de productie van schrijfmachines. Dit toestel had een interne koeling. " ,
 "Zetel uit de reeks 'Amanta'" , "In 1966 gaf het pas opgerichte bedrijf C&B Italia aan Mario Bellini de opdracht om een innovatief woonkamerensemble te ontwerpen. Bellini creëerde 'Amanta', een modulair meubelsysteem bestaande uit een eenpersoonszetel, een voetbank, een rechthoekig salontafel en een vierkant salontafel. De losse meubelstukken boden talrijke mogelijke opstellingen en waren op die manier toepasbaar in zowat elke woonkamer. 

De zetel bestaat uit twee losse delen, namelijk een frame met rubberen voeten en een kussen. De structuur van de zetel wordt op die manier bewust zeer zichtbaar. Het L-vormige frame is in één stuk gegoten met behulp van een hydraulische pers." ,
 "Kruk van het zitsysteem 'Malitte'" , "Malitte bestaat uit verschillende vormen in polyurethaanschuim die tot een vierkante wand kunnen worden gestapeld of kunnen dienen als individuele zitelementen. Het flexibele zitsysteem werd ontworpen door Malitte Pope Matta, maar werd bekend als een ontwerp van haar man Roberto Matta, een van de belangrijkste Chileense vertegenwoordigers van surrealistische en abstract expressionistische schilderkunst." ,
 "Zetel van het zitsysteem 'Malitte'" , "Het flexibel zitsysteem 'Malitte' bestaat uit verschillende polyurethaanschuim vormen die tot een vierkante wand kunnen worden gestapeld of kunnen dienen als individuele zitelementen. De organische vormen reflecteren zowel Matta's training als architect in Chili als zijn surrealistische schilderspraktijk, die hij ontwikkelde na zijn verhuis naar Parijs." ,
 "Zetel van het zitsysteem 'Malitte'" , "Het flexibel zitsysteem 'Malitte' bestaat uit verschillende polyurethaanschuim vormen die tot een vierkante wand kunnen worden gestapeld of kunnen dienen als individuele zitelementen. De organische vormen reflecteren zowel Matta's training als architect in Chili als zijn surrealistische schilderspraktijk, die hij ontwikkelde na zijn verhuis naar Parijs." ,
 "Variable balans" , "In 1979 nodigde de Noorse uitvinder Hans Christian Mengshoel de ontwerpers Peter Opsvik, Svein Gusrud en Oddvin Rykken uit om ontwerpen te maken op basis van zijn gepatenteerde zitconcept 'Balans'. Mengshoel beoogde daarmee een ergonomische kniestoel die de belasting van de ruggengraat van de zittende persoon vermindert door een deel van het gewicht over te dragen op de knieën en de benen. Geïnspireerd door 'Balans' en door de theorie van de Deense arts A.C. Mandal ontwikkelde Peter Opsvik de stoel 'Variable balans'. Deze zacht schommelende kniestoel, die voor het eerst werd voorgesteld op de Furniture Fair in Kopenhagen in 1979, is nog steeds in productie." ,
 "Salontafel uit reeks 'Amanta'" , "In 1966 gaf het pas opgerichte bedrijf C&B Italia aan Mario Bellini de opdracht om een innovatief woonkamerensemble te ontwerpen. Bellini creëerde 'Amanta', een modulair meubelsysteem bestaande uit een eenpersoonszetel, een voetbank, een rechthoekig salontafel en een vierkant salontafel. De losse meubelstukken boden talrijke mogelijke opstellingen en waren op die manier toepasbaar in zowat elke woonkamer. De vierkante tafel past perfect in de rechte hoek tussen twee zetels." ,
 "Suikerpot van het servies 'How Many Stars'" , "Het porseleinen servies ‘How Many Stars' met blauwe sterren en goudkleurige randen is een gedecoreerde versie van het witte servies 'How Much White'. Beide serviezen maken deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde." ,
 "Suikerpot van het servies 'How Many Stars'" , "Het porseleinen servies ‘How Many Stars' met blauwe sterren en goudkleurige randen is een gedecoreerde versie van het witte servies 'How Much White'. Beide serviezen maken deel uit van de Tendentse-collectie van Alessi. In 1990 verwierf de designfirma de rechten op Tendentse, een experimenteel keramiekproject dat in 1985 was opgestart door Ettore Sottsass, Alessandro Mendini, Adolfo Natalini en Andrea Branzi. De ontwerpers deden onderzoek naar handgemaakte keramische voorwerpen en hun emotionele betekenis, als inspiratiebron voor industriële producten. De overname van Tendentse bood nieuwe mogelijkheden voor Alessi, die tot dan vooral gebruiksvoorwerpen in roestvrij staal, zilver en kunststof realiseerde." ,
